"學年度","學校代碼","學校名稱","科系代碼","科系名稱","日間∕進修別","等級別","總計","男生計","女生計","華語先修生男生","華語先修生女生","一年級男生","一年級女生","二年級男生","二年級女生","三年級男生","三年級女生","四年級男生","四年級女生","五年級男生","五年級女生","六年級男生","六年級女生","七年級男生","七年級女生","延修生男生","延修生女生","縣市名稱","體系別"
113,0002,國立清華大學,01111084,教育與學習科技學系課程與教學碩士在職專班,N 職,M 碩士,140,23,117,0,0,9,30,4,28,3,20,4,21,3,9,0,1,0,8,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01111112,竹師教育學院學士班,D 日,B 學士,152,56,96,0,0,16,33,11,24,10,23,11,10,0,0,0,0,0,0,8,6,18 新竹市,1 一般
113,0002,國立清華大學,01113095,特殊教育學系,D 日,M 碩士,50,5,45,0,0,2,12,1,11,0,8,2,13,0,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01113095,特殊教育學系,D 日,B 學士,162,26,136,0,0,6,32,5,32,11,32,2,30,0,0,0,0,0,0,2,10,18 新竹市,1 一般
113,0002,國立清華大學,01113110,學前特殊教育碩士在職學位學程,N 職,M 碩士,3,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01115124,華德福教育碩士在職學位學程,N 職,M 碩士,24,5,19,0,0,0,0,2,9,0,0,3,10,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01121091,幼兒教育學系,D 日,M 碩士,62,7,55,0,0,1,15,1,22,2,6,3,12,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01121091,幼兒教育學系,D 日,B 學士,155,9,146,0,0,4,36,1,37,1,32,2,36,0,0,0,0,0,0,1,5,18 新竹市,1 一般
113,0002,國立清華大學,01121091,幼兒教育學系,N 職,M 碩士,63,2,61,0,0,1,13,1,14,0,14,0,8,0,9,0,0,0,3,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01131085,數理教育研究所,D 日,M 碩士,68,39,29,0,0,11,10,16,8,6,4,6,5,0,2,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01131085,數理教育研究所,N 職,M 碩士,64,19,45,0,0,6,9,4,11,1,7,3,11,4,6,0,0,1,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01131085,數理教育研究所數學教育教師碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01131105,英語教學系,D 日,M 碩士,30,1,29,0,0,1,7,0,6,0,8,0,7,0,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01131105,英語教學系,D 日,B 學士,151,47,104,0,0,13,25,9,20,8,22,8,24,0,0,0,0,0,0,9,13,18 新竹市,1 一般
113,0002,國立清華大學,01141098,藝術與設計學系美勞教師碩士在職專班,N 職,M 碩士,56,3,53,0,0,2,18,0,0,0,17,0,0,0,4,0,3,1,11,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01141127,運動科學系,D 日,M 碩士,39,14,25,0,0,5,9,6,9,3,5,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01141127,運動科學系,D 日,B 學士,192,107,85,0,0,28,16,27,19,30,21,19,23,0,0,0,0,0,0,3,6,18 新竹市,1 一般
113,0002,國立清華大學,01141127,運動科學系,N 職,M 碩士,43,20,23,0,0,8,6,5,5,5,6,0,5,2,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01199112,竹師教育學院博士班,D 日,D 博士,11,2,9,0,0,1,5,1,4,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,01199130,竹師教育學院跨領域STEAM教育碩士在職專班,N 職,M 碩士,53,10,43,0,0,2,15,3,12,4,9,1,7,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02111136,科技藝術研究所,D 日,M 碩士,19,7,12,0,0,3,5,1,5,3,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02131098,藝術與設計學系,D 日,M 碩士,73,9,64,0,0,1,23,3,20,3,17,2,4,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02131098,藝術與設計學系,D 日,B 學士,317,63,254,0,0,21,56,13,64,10,64,12,59,0,0,0,0,0,0,7,11,18 新竹市,1 一般
113,0002,國立清華大學,02151096,音樂學系,D 日,M 碩士,65,22,43,0,0,8,14,5,16,5,7,4,6,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02151096,音樂學系,D 日,B 學士,143,47,96,0,0,9,23,12,26,12,19,10,21,0,0,0,0,0,0,4,7,18 新竹市,1 一般
113,0002,國立清華大學,02151096,音樂學系音樂教師碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02191113,藝術學院學士班,D 日,B 學士,160,38,122,0,0,10,30,6,29,9,32,10,25,0,0,0,0,0,0,3,6,18 新竹市,1 一般
113,0002,國立清華大學,02221006,歷史研究所,D 日,D 博士,19,10,9,0,0,4,2,1,2,2,1,1,1,1,0,0,0,1,3,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02221006,歷史研究所,D 日,M 碩士,34,25,9,0,0,7,1,6,1,5,3,7,4,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02222007,人類學研究所,D 日,D 博士,12,6,6,0,0,1,0,0,3,1,2,2,0,0,0,0,1,2,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02222007,人類學研究所,D 日,M 碩士,43,14,29,0,0,3,8,7,6,2,9,2,6,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02231008,哲學研究所,D 日,D 博士,4,3,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02231008,哲學研究所,D 日,M 碩士,25,20,5,0,0,2,2,6,0,8,1,4,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02299009,亞際文化研究國際碩士學位學程(台灣聯合大學系統),D 日,M 碩士,4,0,4,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02299010,人文社會學院學士班,D 日,B 學士,338,103,235,0,0,28,52,25,40,17,52,24,56,0,0,0,0,0,0,9,35,18 新竹市,1 一般
113,0002,國立清華大學,02311002,外國語文學系,D 日,M 碩士,32,7,25,0,0,2,8,1,4,3,4,1,9,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02311002,外國語文學系,D 日,B 學士,187,57,130,0,0,13,37,12,26,7,31,21,30,0,0,0,0,0,0,4,6,18 新竹市,1 一般
113,0002,國立清華大學,02321001,台灣文學研究所,D 日,D 博士,23,9,14,0,0,4,0,0,5,1,3,1,1,0,0,1,1,2,4,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02321001,台灣文學研究所,D 日,M 碩士,35,15,20,0,0,3,5,2,7,4,2,5,6,1,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,D 博士,21,6,15,0,0,2,2,0,2,0,3,0,1,1,0,1,4,2,3,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02321101,臺灣語言研究與教學研究所,D 日,M 碩士,59,19,40,0,0,3,12,7,6,3,8,4,10,2,4,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02322003,中國文學系,D 日,D 博士,51,21,30,0,0,2,2,4,3,5,4,2,4,2,3,1,4,5,10,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02322003,中國文學系,D 日,M 碩士,75,22,53,0,0,6,9,7,13,5,16,4,15,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02322003,中國文學系,D 日,B 學士,224,63,161,0,0,11,38,13,39,11,39,22,34,0,0,0,0,0,0,6,11,18 新竹市,1 一般
113,0002,國立清華大學,02322109,中國語文學系,D 日,M 碩士,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02322109,中國語文學系語文碩士在職專班,N 職,M 碩士,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02323114,華文文學研究所,D 日,M 碩士,58,16,42,0,0,4,13,4,10,3,12,5,7,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02323144,華語文碩士學位學程,D 日,M 碩士,9,2,7,0,0,1,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02399005,語言學研究所,D 日,D 博士,13,9,4,0,0,3,1,1,0,2,0,0,1,2,1,0,0,1,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,02399005,語言學研究所,D 日,M 碩士,32,18,14,0,0,8,5,2,4,6,4,2,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03111011,經濟學系,D 日,D 博士,9,5,4,0,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03111011,經濟學系,D 日,M 碩士,46,31,15,0,0,12,9,14,6,2,0,3,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03111011,經濟學系,D 日,B 學士,476,210,266,0,0,49,55,45,67,42,68,59,61,0,0,0,0,0,0,15,15,18 新竹市,1 一般
113,0002,國立清華大學,03121139,台北政經學院政治經濟博士班,D 日,D 博士,10,6,4,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03121139,台北政經學院政治經濟碩士班,D 日,M 碩士,46,27,19,0,0,10,8,14,10,3,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,D 博士,32,15,17,0,0,2,4,2,3,4,2,2,5,4,2,0,1,1,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,M 碩士,116,25,91,0,0,10,23,5,31,5,19,5,18,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03131077,教育心理與諮商學系,D 日,B 學士,199,44,155,0,0,13,26,9,31,4,47,10,37,0,0,0,0,0,0,8,14,18 新竹市,1 一般
113,0002,國立清華大學,03131077,教育心理與諮商學系,N 職,M 碩士,112,10,102,0,0,4,24,2,24,0,21,2,18,2,13,0,0,0,2,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03131077,教育心理與諮商學系教育心理與諮商碩士在職專班,N 職,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03131135,竹師教育學院心理與諮商碩士新加坡境外在職專班,N 職,M 碩士,23,2,21,0,0,1,11,1,10,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03141012,社會學研究所,D 日,D 博士,14,8,6,0,0,1,0,2,1,2,0,1,0,0,2,0,2,2,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03141012,社會學研究所,D 日,M 碩士,70,32,38,0,0,7,7,6,10,7,13,12,8,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03143013,台灣研究教師在職進修碩士學位班,N 職,M 碩士,67,14,53,0,0,7,8,2,12,1,17,1,8,3,8,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03199015,學習科學研究所,D 日,M 碩士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,03199111,學習科學與科技研究所,D 日,M 碩士,68,17,51,0,0,6,16,7,16,1,11,3,8,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04121019,科技管理學院財務金融碩士在職專班,N 職,M 碩士,51,19,32,0,0,10,14,9,14,0,2,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04121020,計量財務金融學系,D 日,D 博士,3,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04121020,計量財務金融學系,D 日,M 碩士,46,29,17,0,0,11,7,15,8,3,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04121020,計量財務金融學系,D 日,B 學士,262,123,139,0,0,29,27,24,32,31,27,26,38,0,0,0,0,0,0,13,15,18 新竹市,1 一般
113,0002,國立清華大學,04131016,經營管理碩士在職專班現役軍人營區碩士在職專班,N 職,M 碩士,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04131016,經營管理碩士在職專班,N 職,M 碩士,120,69,51,0,0,29,26,31,21,6,3,1,0,2,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04131018,國際專業管理碩士班,D 日,M 碩士,68,20,48,0,0,11,22,8,25,0,1,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04134014,科技管理學院公共政策與管理碩士在職專班,N 職,M 碩士,54,16,38,0,0,7,15,6,19,2,4,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199017,科技管理研究所,D 日,D 博士,22,12,10,0,0,2,4,3,2,1,0,3,2,2,1,0,0,1,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199017,科技管理研究所,D 日,M 碩士,60,18,42,0,0,8,16,9,23,0,3,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199021,高階經營管理雙聯碩士在職學位學程,N 職,M 碩士,38,26,12,0,0,13,7,12,4,0,0,1,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199021,科技管理學院高階經營管理亞太地區馬來西亞境外碩士在職專班,N 職,M 碩士,19,15,4,0,0,7,1,5,3,3,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199021,科技管理學院高階經營管理深圳境外碩士在職專班,N 職,M 碩士,34,25,9,0,0,12,3,12,6,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199021,高階經營管理碩士在職專班,N 職,M 碩士,92,65,27,0,0,30,15,34,12,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199022,服務科學研究所,D 日,D 博士,9,5,4,0,0,0,2,2,0,0,2,0,0,2,0,0,0,1,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199022,服務科學研究所,D 日,M 碩士,47,12,35,0,0,6,15,4,16,2,4,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04199023,科技管理學院學士班,D 日,B 學士,360,152,208,0,0,19,24,40,53,43,62,43,56,0,0,0,0,0,0,7,13,18 新竹市,1 一般
113,0002,國立清華大學,04199131,科技管理學院健康政策與經營管理碩士在職專班,N 職,M 碩士,30,6,24,0,0,3,12,3,12,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04212024,科技法律研究所,D 日,D 博士,12,7,5,0,0,2,0,1,2,1,1,3,0,0,2,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,04212024,科技法律研究所,D 日,M 碩士,96,36,60,0,0,12,14,8,17,5,14,11,14,0,1,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121025,生命科學系,D 日,B 學士,197,91,106,0,0,21,24,15,35,22,25,29,17,0,0,0,0,0,0,4,5,18 新竹市,1 一般
113,0002,國立清華大學,05121026,生物科技研究所,D 日,D 博士,36,24,12,0,0,3,1,4,1,2,0,5,3,2,2,3,2,5,3,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121026,生物科技研究所,D 日,M 碩士,54,26,28,0,0,9,14,13,11,4,1,0,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,D 博士,26,20,6,0,0,4,1,2,0,3,0,3,1,2,0,3,2,3,2,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121028,分子與細胞生物研究所,D 日,M 碩士,55,21,34,0,0,11,14,4,16,4,2,2,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121029,生技產業博士學位學程,D 日,D 博士,9,6,3,0,0,1,0,1,0,2,0,0,1,1,1,0,0,1,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,D 博士,33,20,13,0,0,3,3,2,1,5,3,1,0,3,3,3,1,3,2,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121030,生物資訊與結構生物研究所,D 日,M 碩士,60,31,29,0,0,14,10,10,14,6,4,1,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121072,分子醫學研究所,D 日,D 博士,22,9,13,0,0,2,3,2,3,0,1,2,2,0,2,1,1,2,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121072,分子醫學研究所,D 日,M 碩士,45,20,25,0,0,11,11,6,12,3,2,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05121143,藥品與醫材法規科學碩士在職學位學程,N 職,M 碩士,24,9,15,0,0,6,6,3,9,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05199033,系統神經科學研究所,D 日,D 博士,13,9,4,0,0,2,1,1,0,3,2,2,0,0,1,0,0,1,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05199033,系統神經科學研究所,D 日,M 碩士,35,19,16,0,0,11,7,5,4,3,4,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05199142,生命科學暨醫學院學士班,D 日,B 學士,133,55,78,0,0,17,16,16,18,8,20,13,21,0,0,0,0,0,0,1,3,18 新竹市,1 一般
113,0002,國立清華大學,05211041,環境科技博士學位學程(台灣聯合大學系統),D 日,D 博士,10,7,3,0,0,2,0,0,0,1,1,2,2,2,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05211102,環境與文化資源學系,D 日,M 碩士,57,21,36,0,0,6,12,4,10,3,9,8,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05211102,環境與文化資源學系,D 日,B 學士,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18 新竹市,1 一般
113,0002,國立清華大學,05211102,環境與文化資源學系社區與社會學習領域碩士在職專班,N 職,M 碩士,46,21,25,0,0,7,5,8,2,2,9,0,3,4,6,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05211121,分析與環境科學研究所,D 日,D 博士,3,3,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05211121,分析與環境科學研究所,D 日,M 碩士,48,19,29,0,0,7,13,8,8,2,7,2,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05311037,化學系,D 日,D 博士,83,63,20,0,0,15,3,10,6,7,3,17,5,6,1,4,2,4,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05311037,化學系,D 日,M 碩士,208,140,68,0,0,67,30,59,32,11,4,3,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05311037,化學系,D 日,B 學士,279,184,95,0,0,46,18,37,24,44,24,47,24,0,0,0,0,0,0,10,5,18 新竹市,1 一般
113,0002,國立清華大學,05331038,物理學系,D 日,D 博士,82,72,10,0,0,12,3,14,0,13,5,12,0,9,0,7,2,5,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05331038,物理學系,D 日,M 碩士,200,166,34,0,0,62,18,65,9,31,6,8,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05331038,物理學系,D 日,B 學士,292,238,54,0,0,58,17,66,6,60,11,45,17,0,0,0,0,0,0,9,3,18 新竹市,1 一般
113,0002,國立清華大學,05331137,量子科技暨尖端材料博士學位學程,D 日,D 博士,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05332039,天文研究所,D 日,D 博士,18,8,10,0,0,2,3,4,0,0,1,0,2,0,3,2,1,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05332039,天文研究所,D 日,M 碩士,22,13,9,0,0,4,5,7,2,2,1,0,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05399040,先進光源科技碩士學位學程,D 日,M 碩士,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05399042,理學院學士班,D 日,B 學士,153,107,46,0,0,29,9,21,11,19,14,31,10,0,0,0,0,0,0,7,2,18 新竹市,1 一般
113,0002,國立清華大學,05411043,數學系,D 日,D 博士,13,12,1,0,0,3,0,3,1,3,0,1,0,0,0,2,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05411043,數學系,D 日,M 碩士,58,54,4,0,0,20,2,26,1,5,0,3,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05411043,數學系,D 日,B 學士,285,233,52,0,0,58,8,60,11,52,16,45,11,0,0,0,0,0,0,18,6,18 新竹市,1 一般
113,0002,國立清華大學,05411115,計算與建模科學研究所,D 日,M 碩士,33,28,5,0,0,14,2,13,3,1,0,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05421147,統計與數據科學研究所,D 日,D 博士,23,16,7,0,0,3,1,4,2,2,0,1,3,3,1,3,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,05421147,統計與數據科學研究所,D 日,M 碩士,56,44,12,0,0,20,8,22,3,2,1,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06131053,資訊工程學系,D 日,D 博士,76,63,13,0,0,4,2,16,5,7,1,14,0,5,3,6,1,11,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06131053,資訊工程學系,D 日,M 碩士,413,335,78,0,0,137,23,128,41,54,13,16,1,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06131053,資訊工程學系,D 日,B 學士,594,459,135,0,0,96,27,103,33,120,34,117,35,0,0,0,0,0,0,23,6,18 新竹市,1 一般
113,0002,國立清華大學,06131122,資訊安全研究所,D 日,M 碩士,57,42,15,0,0,11,8,14,4,14,1,3,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,D 博士,24,18,6,0,0,3,1,4,1,4,2,2,1,3,1,2,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06134046,資訊系統與應用研究所,D 日,M 碩士,136,89,47,0,0,36,16,28,23,15,6,10,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,06134048,社群網路與人智計算國際研究生博士學位學程,D 日,D 博士,11,8,3,0,0,3,0,1,0,1,0,0,0,2,2,0,1,1,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07111057,化學工程學系,D 日,D 博士,80,62,18,0,0,15,7,10,2,11,4,12,3,7,2,4,0,3,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07111057,化學工程學系,D 日,M 碩士,211,126,85,0,0,61,45,59,35,6,5,0,0,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07111057,化學工程學系,D 日,B 學士,240,153,87,0,0,29,25,37,20,42,22,38,17,0,0,0,0,0,0,7,3,18 新竹市,1 一般
113,0002,國立清華大學,07112058,材料科學工程學系,D 日,D 博士,115,90,25,0,0,17,4,13,4,17,3,16,6,11,2,4,4,12,2,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07112058,材料科學工程學系,D 日,M 碩士,319,235,84,0,0,107,33,90,42,30,7,8,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07112058,材料科學工程學系,D 日,B 學士,431,318,113,0,0,66,29,81,26,86,21,79,33,0,0,0,0,0,0,6,4,18 新竹市,1 一般
113,0002,國立清華大學,07112071,工學院學士班,D 日,B 學士,195,115,80,0,0,26,14,34,19,23,23,26,20,0,0,0,0,0,0,6,4,18 新竹市,1 一般
113,0002,國立清華大學,07112118,前瞻功能材料產業博士學位學程,D 日,D 博士,12,12,0,0,0,1,0,2,0,2,0,3,0,3,0,1,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07131068,核子工程與科學研究所,D 日,D 博士,22,18,4,0,0,2,1,3,0,3,2,0,0,4,0,3,0,3,1,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07131068,核子工程與科學研究所,D 日,M 碩士,53,21,32,0,0,9,13,6,13,4,4,2,2,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07141049,電機工程學系,D 日,D 博士,60,55,5,0,0,6,0,5,0,14,1,10,0,8,0,3,2,9,2,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07141049,電機工程學系,D 日,M 碩士,395,320,75,0,0,106,23,103,25,79,22,32,5,0,0,0,0,0,0,0,0,18 新竹市,1 一般
113,0002,國立清華大學,07141049,電機工程學系,D 日,B 學士,504,417,87,0,0,95,17,108,28,108,22,99,18,0,0,0,0,0,0,7,2,18 新竹市,1 一般
113,0002,國立清華大學,07141050,電子工程研究所,D 日,D 博士,34,32,2,0,0,7,0,4,1,7,1,4,0,5,0,1,0,4,0,0,0,18 新竹市,1 一般
